track_name,size_bytes,price,rating_count_tot,sup_devices.num,ipadSc_urls.num,lang.num,vpp_lic,currency_USD,cont_rating_12+,cont_rating_17+,cont_rating_4+,cont_rating_9+,prime_genre_Book,prime_genre_Business,prime_genre_Catalogs,prime_genre_Education,prime_genre_Entertainment,prime_genre_Finance,prime_genre_Food & Drink,prime_genre_Games,prime_genre_Health & Fitness,prime_genre_Lifestyle,prime_genre_Medical,prime_genre_Music,prime_genre_Navigation,prime_genre_News,prime_genre_Photo & Video,prime_genre_Productivity,prime_genre_Reference,prime_genre_Shopping,prime_genre_Social Networking,prime_genre_Sports,prime_genre_Travel,prime_genre_Utilities,prime_genre_Weather,user_rating
OverDrive – Library eBooks and Audiobooks,-0.4434788178,-0.2959602425,0.693968245,-0.09680848864,0.6510506681,1.586693917,0.08364175006,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Hotels & Vacation Rentals by Booking.com,-0.2603840085,-0.2959602425,0.2425338323,-0.09680848864,0.6510506681,4.364807558,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
The Impossible Game,-0.5149856613,-0.1262246341,-0.03971665778,0.7058766412,-1.866741733,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
PrankDial - #1 Prank Call App,-0.2411573857,-0.2959602425,-0.02379253301,-0.09680848864,-1.866741733,0.07135920382,0.08364175006,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Fox News,-0.3742641162,-0.2959602425,1.581982476,-0.09680848864,0.6510506681,-0.56003026,-11.95575175,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
Live Cams - HD,-0.4509482353,0.5595758037,-0.1664626558,-3.575110718,0.6510506681,-0.56003026,-11.95575175,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
QR Reader for iPhone,-0.4019066628,-0.2959602425,-0.002771631991,0.1707532213,-1.866741733,2.975750738,0.08364175006,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
Uber,0.2358647043,-0.2959602425,0.4829141735,-0.09680848864,0.1474921879,4.491085451,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
WEB.DE Mail,-0.2706444793,-0.2959602425,-0.1680207377,-0.09680848864,0.6510506681,-0.4337523673,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
iBunkoHD,-0.4417112457,0.9024760226,-0.1687337582,-3.575110718,0.6510506681,-0.3074744745,0.08364175006,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Hurricane Tracker For iPad,-0.5248641085,0.2166755848,-0.1332939979,-3.575110718,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
"6play, TV en direct et en replay",-0.2910570859,-0.2959602425,-0.1694203706,-0.09680848864,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
AudioNote - Notepad and Voice Recorder,-0.4619413933,1.416826351,-0.147052653,-0.09680848864,0.1474921879,-0.05491868895,0.08364175006,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Breathing Zone: Guided Breathing for Mindfulness,-0.4510081047,0.3881256942,-0.163491737,-0.09680848864,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
My Virtual Girlfriend - Deluxe Dating Sim,-0.1529983027,-0.1262246341,-0.1357895697,0.7058766412,0.6510506681,-0.56003026,0.08364175006,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Fake-A-Location Free ™,-0.5330025991,-0.2959602425,-0.1655647782,1.508561771,-1.866741733,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
QQ 浏览器-搜新闻、选小说漫画、看视频,-0.2208417105,-0.2959602425,-0.1471318775,0.1707532213,-1.866741733,-0.56003026,0.08364175006,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
Math Ninja HD,-0.4844266207,0.04522547531,-0.1554372461,1.508561771,0.6510506681,-0.56003026,0.08364175006,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Résultats Foot en Direct,-0.373237784,-0.2959602425,-0.1657628394,0.1707532213,-1.866741733,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
Chase Mobile,-0.4571062284,-0.2959602425,0.2829515321,-3.575110718,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Captio - Email yourself with 1 tap,-0.5013611016,0.04522547531,-0.1680999622,0.1707532213,-0.3560662923,-0.3074744745,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
My Vodafone,-0.3217273125,-0.2959602425,-0.1701333911,-0.09680848864,-0.3560662923,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
Math Bingo,-0.5137569136,0.2166755848,-0.1123259133,1.508561771,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
▻Sudoku +,-0.3829223685,0.5595758037,-0.09897658478,0.7058766412,0.6510506681,0.1976370966,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"Tango - Free Video Call, Voice and Chat",-0.1789787613,-0.2959602425,0.8255073254,-0.09680848864,0.6510506681,1.586693917,0.08364175006,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
MeetMe - Chat and Meet New People,-0.181461915,-0.2959602425,1.111507775,-0.09680848864,-1.866741733,1.586693917,0.08364175006,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
WebMD for iPad,-0.5053723499,-0.2959602425,-0.04952729186,-3.039987298,0.6510506681,-0.56003026,0.08364175006,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
GeoBee Challenge HD by National Geographic,-0.4542524547,0.04522547531,-0.1443986322,0.7058766412,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"OPlayer HD - video player, classic media streaming",-0.2007740655,0.5595758037,-0.1313662017,-3.575110718,0.6510506681,2.975750738,0.08364175006,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
TouchRetouch,-0.476560925,0.04522547531,-0.1624750226,-0.09680848864,-1.866741733,1.081582346,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
Cat Physics,-0.5131382634,0.04522547531,0.3652129726,0.7058766412,-0.3560662923,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
随手记（专业版）-好用的记账理财工具,-0.3208264209,-0.1262246341,-0.1535094499,0.1707532213,-1.866741733,-0.3074744745,0.08364175006,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
AnkiMobile Flashcards,-0.5004801665,3.988577993,-0.1602963488,-0.09680848864,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
WeatherPro for iPad,-0.3888237785,0.2166755848,-0.1606660632,-3.575110718,0.6510506681,0.9553044532,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
Real英会話,-0.331115401,0.3881256942,-0.16964484,0.1707532213,0.6510506681,-0.56003026,0.08364175006,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
BATTLE BEARS -1,0.07870404567,-0.1262246341,0.02663386209,2.043685191,0.6510506681,-0.56003026,0.08364175006,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Crash Bandicoot Nitro Kart 2,-0.3448942724,0.2166755848,-0.1297817117,2.578808611,-1.866741733,-0.56003026,0.08364175006,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
WIRED Magazine,-0.4879275538,-0.2959602425,-0.01081291888,-3.575110718,0.6510506681,-0.56003026,0.08364175006,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
Popplet,-0.5407865118,0.5595758037,-0.1658024517,-0.09680848864,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
Notes Plus,-0.2492169442,1.416826351,-0.08762107292,-0.09680848864,0.6510506681,0.7027486677,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
Color Splash for iPad,-0.5022021238,0.04522547531,-0.1379550394,-3.575110718,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
Robot Unicorn Attack,-0.4093105091,-0.1262246341,0.122231427,1.508561771,0.6510506681,-0.56003026,0.08364175006,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SimSimi,-0.4671044143,-0.2959602425,0.1404530623,-0.09680848864,-1.866741733,2.470639166,0.08364175006,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
Carcassonne,0.445618492,1.416826351,-0.02702753348,0.1707532213,0.6510506681,-0.4337523673,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Apple Store,-0.3573438899,-0.2959602425,0.5582434701,-0.09680848864,0.6510506681,1.965527595,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
TED,-0.3203902297,-0.2959602425,-0.09389301261,-0.09680848864,0.6510506681,2.091805488,0.08364175006,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Météo-France,-0.2089305554,-0.2959602425,-0.1699221257,-0.09680848864,0.1474921879,-0.3074744745,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
Ma Banque,-0.1705770921,-0.2959602425,-0.1700145543,-0.09680848864,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Doodle God™,-0.2155418451,0.04522547531,0.3019258002,0.7058766412,-1.866741733,0.9553044532,0.08364175006,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Carnivores: Dinosaur Hunter Pro,0.2937783483,0.2166755848,0.07147492985,-0.09680848864,0.6510506681,-0.1811965817,0.08364175006,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Blackboard Mobile Learn™,-0.4119219543,-0.2959602425,0.008900777873,0.7058766412,0.6510506681,1.081582346,0.08364175006,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"SEC Football Schedules, Scores & Radio",-0.3863064137,0.04522547531,-0.1670700437,-0.09680848864,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
Hulu: Watch TV Shows & Stream the Latest Movies,-0.2772016016,-0.2959602425,0.5714343496,-0.09680848864,0.6510506681,-0.4337523673,0.08364175006,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
かなもじ,-0.3838232601,0.3881256942,-0.1699881461,-3.575110718,0.6510506681,-0.4337523673,0.08364175006,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
恵方コンパス.,-0.439686325,-0.2959602425,-0.1702390237,0.4383149313,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
360 Panorama,-0.5322651038,0.04522547531,-0.03208469749,0.1707532213,0.6510506681,-0.3074744745,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
"Mega Millions & Powerball - lottery games in the US with winning number results, lotto jackpots and prize payouts",-0.532481774,-0.2959602425,-0.1536678989,0.1707532213,0.6510506681,-0.56003026,0.08364175006,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Cake Doodle,-0.2772301108,-0.1262246341,-0.09361572686,-0.09680848864,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
The Impossible Quiz! for iPad,-0.5074786194,0.04522547531,-0.1672416968,-3.039987298,0.6510506681,-0.56003026,0.08364175006,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Boating USA,-0.2448293742,1.416826351,-0.1657232272,-0.09680848864,-1.866741733,-0.05491868895,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
Diptic,-0.4522197468,0.2166755848,-0.07017847854,-0.09680848864,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
Family Feud™ HD,-0.3335959933,0.9024760226,-0.1549751031,-3.039987298,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Edmodo,-0.1982139369,-0.2959602425,-0.07520923438,-0.09680848864,0.1474921879,-0.1811965817,0.08364175006,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Auto Palmistry Premium,-0.4309376088,0.2166755848,-0.1701730033,-0.09680848864,0.1474921879,-0.3074744745,0.08364175006,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Drift Mania Championship,2.726593288,-0.1262246341,-0.124922609,0.1707532213,0.6510506681,0.5764707749,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
「宅建士」過去問題《受験用》,-0.4863538445,0.3881256942,-0.1702390237,-0.09680848864,-1.866741733,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Osmos for iPad,-0.4381133813,0.5595758037,0.1506994312,-3.575110718,0.6510506681,0.4501928821,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
携程旅行-酒店、机票、火车票预订助手,-0.1521401749,-0.2959602425,-0.1661193497,-0.09680848864,0.6510506681,-0.56003026,0.08364175006,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
"Audible – audio books, original series & podcasts",-0.3273436302,-0.2959602425,1.219807669,-0.09680848864,0.6510506681,-0.05491868895,0.08364175006,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Living Earth - Clock & Weather,-0.08387197967,0.2166755848,0.1661350049,-0.09680848864,0.1474921879,0.7027486677,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
Sushi Cat,-0.3807556672,-0.1262246341,-0.05512582329,1.508561771,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Talking Tom Cat for iPad,-0.3444406137,-0.2959602425,0.2191758085,-3.575110718,0.6510506681,0.9553044532,0.08364175006,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Let's create! Pottery HD,-0.06675503971,0.5595758037,-0.001398407301,0.1707532213,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Files HD Pro - File Manager & Web Browser,-0.4761275847,0.5595758037,-0.1407014888,-3.575110718,0.6510506681,-0.4337523673,0.08364175006,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
Army Fitness APFT Calculator,-0.5105353709,-0.1262246341,-0.1688129827,0.7058766412,-0.3560662923,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
Ringtones for iPhone & Ringtone Maker,-0.2501919598,-0.2959602425,0.1651843108,-0.09680848864,0.1474921879,0.4501928821,0.08364175006,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
Zoopla Property Search -UK Homes for Sale and Rent,-0.3890033866,-0.2959602425,-0.1674661662,-0.09680848864,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Vestiaire Collective - Pre-Owned Luxury Fashion,-0.1681024912,-0.2959602425,-0.1680075336,-0.09680848864,0.6510506681,-0.05491868895,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
Week Calendar,-0.3265453719,0.04522547531,-0.07190821349,-0.09680848864,-1.866741733,2.975750738,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
Stack the States®,-0.1858580379,0.2166755848,-0.0007910194572,0.7058766412,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Flashlight Ⓞ,-0.4374035015,-0.2959602425,1.552233676,0.7058766412,-1.866741733,2.091805488,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5
ゲーム発展国＋＋,-0.02150519442,0.5595758037,-0.1701597992,0.1707532213,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Celebtwin: Celebrity Looks Like Lite,-0.3267449364,-0.2959602425,-0.1555692869,-0.09680848864,0.1474921879,0.8290265604,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Onefootball - Soccer Scores & Live News,-0.2375395648,-0.2959602425,-0.1280651809,-0.09680848864,0.6510506681,0.9553044532,0.08364175006,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
SuperCam_Pro,-0.4769686069,0.04522547531,-0.1517665108,1.508561771,-1.866741733,0.1976370966,0.08364175006,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
カロリー管理（痩せるアプリ）,-0.4307893608,0.3881256942,-0.1701069829,-0.09680848864,-1.866741733,-0.56003026,0.08364175006,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
手机百度 - 百度一下你就得到,0.07592794019,-0.2959602425,-0.1439628975,0.1707532213,-1.866741733,-0.56003026,0.08364175006,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
Sam's Club: Wholesale Shopping & Bulk Buy Deals,-0.2394753413,-0.2959602425,-0.06263894683,-0.09680848864,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
Splashtop Personal - Remote Desktop,-0.3985397231,0.5595758037,0.2176441348,-3.575110718,0.6510506681,0.7027486677,0.08364175006,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
eBay Kleinanzeigen - Free. Easy. Local.,-0.3789510331,-0.2959602425,-0.1692619215,-0.09680848864,0.1474921879,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
Viber Messenger – Text & Call,-0.1934300886,-0.2959602425,1.998518496,-0.09680848864,0.6510506681,3.354584416,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
Osmos,-0.4597803939,0.2166755848,0.0226066166,-0.09680848864,-1.866741733,0.4501928821,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
shopkick - Shopping Rewards & Discounts,-0.3460969998,-0.2959602425,1.557158799,-0.09680848864,0.1474921879,-0.4337523673,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
Decide Now!,-0.5447721018,-0.1262246341,-0.1638218391,-0.09680848864,0.6510506681,0.4501928821,0.08364175006,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"Ringtone Designer Pro - Create Unlimited Ringtones, Text Tones, Email Alerts, and More!",-0.5447717621,-0.1262246341,-0.05211529224,1.508561771,-1.866741733,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
The Secret of Grisly Manor,-0.4102085498,-0.1262246341,-0.1439232852,0.7058766412,0.6510506681,0.1976370966,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"Find My Family, Friends & iPhone - Life360 Locator",-0.1242467471,-0.2959602425,0.4091165505,-0.09680848864,-1.866741733,0.9553044532,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
Pocketbooth - the photo booth in your pocket,-0.352323415,-0.1262246341,-0.1388529171,-0.09680848864,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
"乐视视频-白鹿原,欢乐颂,奔跑吧全网热播",-0.04021580018,-0.2959602425,-0.1492445309,0.1707532213,-1.866741733,-0.4337523673,0.08364175006,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
The Incident,-0.5000240189,-0.1262246341,-0.1429065708,-0.09680848864,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
ホットペッパービューティー/サロン予約,-0.3709598968,-0.2959602425,-0.170120187,-0.09680848864,-1.866741733,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Dictionary.com Dictionary & Thesaurus Premium,-0.2513979001,0.3881256942,-0.01799594033,-0.09680848864,-1.866741733,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
Autohome-Find new＆Used Cars For Sale,-0.3060158774,-0.2959602425,-0.1676774315,-0.09680848864,-1.866741733,-0.4337523673,0.08364175006,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
OPEN Forum,-0.3229446565,-0.2959602425,-0.167598207,-0.09680848864,-1.866741733,-0.56003026,0.08364175006,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Weibo HD,-0.2637851593,-0.2959602425,0.05121986567,-3.575110718,0.1474921879,-0.3074744745,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
Reckless Racing HD,-0.3396453617,-0.1262246341,-0.170120187,1.508561771,0.6510506681,-0.05491868895,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Bloons Super Monkey,-0.4748788806,-0.1262246341,-0.1423387952,0.7058766412,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Lotto Results - Mega Millions Powerball Lottery,-0.5321653215,-0.2959602425,-0.1597549814,-0.09680848864,0.6510506681,-0.56003026,0.08364175006,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
IKEA Catalog,-0.2120238065,-0.2959602425,-0.05220772082,-0.09680848864,0.6510506681,2.975750738,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
QQ安全中心,-0.462762459,-0.2959602425,-0.166172166,-0.09680848864,-1.866741733,-0.56003026,0.08364175006,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
